2023-08-12 00:00:01 result: , param:5000-111:-1086.7900000000000
2023-08-12 16:36:52 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:36:54 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:36:56 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:36:58 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:37:00 result: , param:5000-111:-1071.5600000000000
2023-08-12 16:37:02 result: , param:5000-111:-1071.5600000000000
2023-08-12 16:37:04 result: , param:5000-111:-1071.5600000000000
2023-08-12 16:37:06 result: , param:5000-111:-1071.5600000000000
2023-08-12 16:37:08 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:37:10 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:37:12 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:37:14 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:37:16 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:37:18 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:37:20 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:37:22 result: , param:5000-111:-1072.0100000000000
2023-08-12 16:37:24 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:37:26 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:37:28 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:37:30 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:37:32 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:37:34 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:37:36 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:37:38 result: , param:5000-111:-1072.0000000000000
2023-08-12 16:37:40 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:37:42 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:37:44 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:37:46 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:37:48 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:37:50 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:37:52 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:37:54 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:37:57 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:37:59 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:38:01 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:38:03 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:38:05 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:07 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:09 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:11 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:13 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:15 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:17 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:19 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:21 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:38:23 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:38:25 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:38:27 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:38:29 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:38:31 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:38:33 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:38:35 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:38:37 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:38:39 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:41 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:43 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:45 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:47 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:49 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:51 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:53 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:55 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:57 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:38:59 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:01 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:03 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:05 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:07 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:09 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:11 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:13 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:15 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:17 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:19 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:21 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:23 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:25 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:27 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:29 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:39:31 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:33 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:35 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:37 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:39 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:41 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:43 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:45 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:47 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:49 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:51 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:53 result: , param:5000-111:-1071.3000000000000
2023-08-12 16:39:55 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:39:57 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:39:59 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:40:01 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:40:03 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:40:05 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:40:07 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:40:09 result: , param:5000-111:-1071.3100000000000
2023-08-12 16:40:11 result: , param:5000-111:-1071.0500000000000
2023-08-12 16:40:13 result: , param:5000-111:-1071.0500000000000
2023-08-12 16:40:15 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:17 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:19 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:21 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:23 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:25 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:27 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:29 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:31 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:33 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:35 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:37 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:39 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:41 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:43 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:45 result: , param:5000-111:-1070.8000000000000
2023-08-12 16:40:47 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:40:49 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:40:51 result: , param:5000-111:-1070.7100000000000
2023-08-12 16:40:53 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:40:55 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:40:57 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:40:59 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:01 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:03 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:05 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:07 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:09 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:11 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:13 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:15 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:17 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:19 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:21 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:23 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:25 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:27 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:29 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:31 result: , param:5000-111:-1070.7000000000000
2023-08-12 16:41:33 result: , param:5000-111:-1070.5500000000000
2023-08-12 16:41:35 result: , param:5000-111:-1070.5500000000000
2023-08-12 16:41:37 result: , param:5000-111:-1070.5500000000000
2023-08-12 16:41:39 result: , param:5000-111:-1070.5500000000000
2023-08-12 16:41:41 result: , param:5000-111:-1070.5500000000000
2023-08-12 16:41:43 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:41:45 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:41:47 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:41:49 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:41:51 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:41:53 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:41:55 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:41:57 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:41:59 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:42:01 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:42:03 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:42:05 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:42:07 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:42:09 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:42:11 result: , param:5000-111:-1070.3000000000000
2023-08-12 16:42:13 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:15 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:17 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:19 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:21 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:23 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:25 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:27 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:29 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:31 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:33 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:35 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:37 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:39 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:41 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:43 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:45 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:47 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:49 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:51 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:53 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:55 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:42:57 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:43:00 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:43:02 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:43:04 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:43:06 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:43:08 result: , param:5000-111:-1070.0500000000000
2023-08-12 16:43:10 result: , param:5000-111:-1070.0600000000000
2023-08-12 16:43:12 result: , param:5000-111:-1070.0600000000000
2023-08-12 16:43:14 result: , param:5000-111:-1070.0700000000000
2023-08-12 16:43:16 result: , param:5000-111:-1070.0700000000000
2023-08-12 16:43:18 result: , param:5000-111:-1070.0700000000000
2023-08-12 16:43:20 result: , param:5000-111:-1070.0700000000000
2023-08-12 16:43:22 result: , param:5000-111:-1070.0700000000000
2023-08-12 16:43:24 result: , param:5000-111:-1070.0700000000000
2023-08-12 16:43:26 result: , param:5000-111:-1070.0600000000000
2023-08-12 16:43:28 result: , param:5000-111:-1070.0700000000000
2023-08-12 16:43:30 result: , param:5000-111:-1070.0700000000000
2023-08-12 16:43:32 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:43:34 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:43:36 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:43:38 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:43:40 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:43:42 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:43:44 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:43:46 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:43:48 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:43:50 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:43:52 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:43:54 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:43:56 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:43:58 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:00 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:02 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:04 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:06 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:08 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:10 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:12 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:14 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:16 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:18 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:20 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:22 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:24 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:26 result: , param:5000-111:-1070.3100000000000
2023-08-12 16:44:28 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:30 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:32 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:34 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:36 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:38 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:40 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:42 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:44 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:46 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:48 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:50 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:52 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:54 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:56 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:44:58 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:45:00 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:45:02 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:45:04 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:45:06 result: , param:5000-111:-1070.3200000000000
2023-08-12 16:45:08 result: , param:5000-111:-1070.5800000000000
2023-08-12 16:45:10 result: , param:5000-111:-1070.5800000000000
2023-08-12 16:45:12 result: , param:5000-111:-1070.5700000000000
2023-08-12 16:45:14 result: , param:5000-111:-1070.5700000000000
2023-08-12 16:45:16 result: , param:5000-111:-1070.5700000000000
2023-08-12 16:45:18 result: , param:5000-111:-1070.5700000000000
2023-08-12 16:45:20 result: , param:5000-111:-1070.5700000000000
2023-08-12 16:45:22 result: , param:5000-111:-1070.5700000000000
2023-08-12 16:45:24 result: , param:5000-111:-1070.5700000000000
2023-08-12 16:45:26 result: , param:5000-111:-1070.5600000000000
2023-08-12 16:45:28 result: , param:5000-111:-1070.5600000000000
2023-08-12 16:45:30 result: , param:5000-111:-1070.5600000000000
2023-08-12 16:45:32 result: , param:5000-111:-1070.5700000000000
2023-08-12 16:45:34 result: , param:5000-111:-1070.5700000000000
2023-08-12 16:45:36 result: , param:5000-111:-1070.5600000000000
2023-08-12 16:45:38 result: , param:5000-111:-1070.5600000000000
2023-08-12 16:45:40 result: , param:5000-111:-1070.5600000000000
2023-08-12 16:45:42 result: , param:5000-111:-1070.5600000000000
2023-08-12 16:45:44 result: , param:5000-111:-1070.5600000000000
2023-08-12 16:45:46 result: , param:5000-111:-1070.5700000000000
2023-08-12 16:45:48 result: , param:5000-111:-1070.5700000000000
2023-08-12 16:45:50 result: , param:5000-111:-1070.5700000000000
2023-08-12 16:45:52 result: , param:5000-111:-1070.5700000000000
